R,mot,riesgo,ali,neto,ins
0.9745762711864614,TP,11.799999999999589,True,0.8728813559322206,EURUSD
0.1721311475410194,TP,36.599999999999966,True,0.13934426229511773,EURUSD
0.8971193415636668,TP,24.300000000001543,True,0.8477366255142872,EURUSD
3.2250000000003887,TP,7.999999999999119,False,3.0750000000003723,EURUSD
-1.0,SL,19.200000000001438,True,-1.0624999999999953,EURUSD
-1.0,SL,7.300000000001194,True,-1.1643835616438087,EURUSD
1.4720496894409831,TP,32.2,False,1.4347826086956414,EURUSD
-1.0,SL,36.30000000000022,True,-1.0330578512396693,EURUSD
-1.0,SL,2.4000000000001798,True,-1.4999999999999625,EURUSD
0.37500000000005784,TP,23.999999999999577,True,0.32500000000005697,EURUSD
-1.0,SL,13.900000000000023,True,-1.0863309352517985,EURUSD
1.4036144578312955,TP,16.599999999999948,True,1.3313253012047892,EURUSD
1.424148606811097,TP,32.30000000000066,True,1.3869969040247199,EURUSD
-1.0,SL,4.999999999999449,False,-1.2400000000000264,EURUSD
-1.0,SL,31.500000000002082,False,-1.0380952380952355,EURUSD
1.9673913043476137,TP,9.200000000000319,True,1.8369565217389225,EURUSD
3.967741935486505,TP,3.0999999999981043,True,3.5806451612927197,EURUSD
-1.0,SL,4.999999999999449,False,-1.2400000000000264,EURUSD
1.6071428571428643,TP,11.200000000000099,True,1.5000000000000082,EURUSD
0.5384615384615056,TP,31.200000000000117,True,0.49999999999996725,EURUSD
-1.0,SL,21.200000000001218,True,-1.0566037735849023,EURUSD
-1.0,SL,10.200000000000209,False,-1.117647058823527,EURUSD
-1.0,SL,15.799999999999148,True,-1.0759493670886118,EURUSD
-1.0,SL,8.60000000000083,True,-1.1395348837209167,EURUSD
1.321243523316098,TP,19.299999999999873,True,1.2590673575129887,EURUSD
1.436363636364209,TP,5.499999999998284,True,1.2181818181823227,EURUSD
-1.0,SL,18.099999999998673,True,-1.0662983425414414,EURUSD
1.7844827586209686,TP,11.599999999998278,True,1.6810344827588843,EURUSD
1.0122699386502507,TP,16.300000000000203,True,0.9386503067484111,EURUSD
-1.0,SL,21.599999999999397,False,-1.0555555555555571,EURUSD
-1.0,SL,5.60000000000116,True,-1.21428571428567,EURUSD
-1.0,SL,34.50000000000175,False,-1.0347826086956504,EURUSD
-1.0,SL,5.399999999999849,True,-1.2222222222222283,EURUSD
3.920000000002984,TP,2.4999999999986144,False,3.440000000002718,EURUSD
-1.0,SL,13.900000000000023,True,-1.0863309352517985,EURUSD
-1.0,SL,34.000000000000696,False,-1.035294117647058,EURUSD
0.5125000000000358,TP,23.999999999999577,True,0.46250000000003494,EURUSD
0.39705882352939253,TP,6.800000000000139,True,0.22058823529410204,EURUSD
-1.0,SL,44.200000000000905,True,-1.0271493212669678,EURUSD
-1.0,SL,6.40000000000196,True,-1.1874999999999425,EURUSD
-1.0,SL,25.399999999999867,False,-1.0472440944881891,EURUSD
-1.0,SL,18.000000000000238,False,-1.0666666666666658,EURUSD
-1.0,SL,11.099999999999444,True,-1.1081081081081134,EURUSD
-1.0,SL,2.80000000000058,True,-1.4285714285713398,EURUSD
1.9577464788732746,TP,7.099999999999884,True,1.7887323943662297,EURUSD
0.7189189189188975,TP,18.500000000001293,False,0.6540540540540372,EURUSD
-1.0,SL,15.399999999998748,False,-1.0779220779220842,EURUSD
1.248226950354677,TP,14.099999999999113,False,1.1631205673759482,EURUSD
0.24354243542439385,TP,27.099999999999902,True,0.19926199261996566,EURUSD
-1.0,SL,16.700000000000603,True,-1.0718562874251472,EURUSD
1.2907488986783633,TP,22.699999999999942,False,1.237885462555015,EURUSD
1.3731343283583624,TP,6.699999999999484,True,1.1940298507464082,EURUSD
-1.0,SL,6.699999999999484,False,-1.1791044776119541,EURUSD
-1.0,SL,22.800000000000598,False,-1.052631578947367,EURUSD
-1.0,SL,22.100000000000453,False,-1.0542986425339356,EURUSD
3.204819277109001,TP,8.299999999998864,True,3.0602409638559696,EURUSD
4.8266666666664255,TP,7.500000000000284,True,4.666666666666432,EURUSD
-1.0,SL,24.899999999998812,True,-1.0481927710843397,EURUSD
-1.0,SL,4.20000000000087,True,-1.2857142857142265,EURUSD
0.12670565302144823,TP,51.300000000000786,False,0.10331384015595152,EURUSD
-1.0,SL,12.700000000001044,False,-1.0944881889763702,EURUSD
0.864864864864973,TP,22.199999999998887,True,0.8108108108109163,EURUSD
0.8627450980391901,TP,25.500000000000522,True,0.8156862745097793,EURUSD
1.3669724770641678,TP,10.900000000000354,False,1.2568807339449053,EURUSD
-1.0,SL,3.300000000001635,True,-1.3636363636361835,EURUSD
-1.0,SL,9.299999999998754,False,-1.1290322580645333,EURUSD
0.08682170542637367,TP,64.50000000000067,False,0.06821705426358317,EURUSD
0.6023809523809891,TP,41.999999999999815,False,0.5738095238095604,EURUSD
0.24509803921565426,TP,20.400000000000418,True,0.18627450980389076,EURUSD
-1.0,SL,12.699999999998823,True,-1.0944881889763867,EURUSD
